fips_from,fips_to,year_from,year_to,weight,change_type,notes,weight_source
2687,2687,1970,2023,1,stable,No changes,identity
2689,2689,1970,2023,1,stable,No changes,identity
269,269,1970,2023,1,stable,No changes,identity
2691,2691,1970,2023,1,stable,No changes,identity
2693,2693,1970,2023,1,stable,No changes,identity
2695,2695,1970,2023,1,stable,No changes,identity
2697,2697,1970,2023,1,stable,No changes,identity
2699,2699,1970,2023,1,stable,No changes,identity
270,270,1970,2023,1,stable,No changes,identity
271,271,1970,2023,1,stable,No changes,identity
27101,27101,1970,2023,1,stable,No changes,identity
27103,27103,1970,2023,1,stable,No changes,identity
27105,27105,1970,2023,1,stable,No changes,identity
27107,27107,1970,2023,1,stable,No changes,identity
27109,27109,1970,2023,1,stable,No changes,identity
2711,2711,1970,2023,1,stable,No changes,identity
27111,27111,1970,2023,1,stable,No changes,identity
27113,27113,1970,2023,1,stable,No changes,identity
27115,27115,1970,2023,1,stable,No changes,identity
27117,27117,1970,2023,1,stable,No changes,identity
27119,27119,1970,2023,1,stable,No changes,identity
27121,27121,1970,2023,1,stable,No changes,identity
27123,27123,1970,2023,1,stable,No changes,identity
27125,27125,1970,2023,1,stable,No changes,identity
27127,27127,1970,2023,1,stable,No changes,identity
27129,27129,1970,2023,1,stable,No changes,identity
2713,2713,1970,2023,1,stable,No changes,identity
27131,27131,1970,2023,1,stable,No changes,identity
27133,27133,1970,2023,1,stable,No changes,identity
27135,27135,1970,2023,1,stable,No changes,identity
27137,27137,1970,2023,1,stable,No changes,identity
27139,27139,1970,2023,1,stable,No changes,identity
27141,27141,1970,2023,1,stable,No changes,identity
27143,27143,1970,2023,1,stable,No changes,identity
27145,27145,1970,2023,1,stable,No changes,identity
27147,27147,1970,2023,1,stable,No changes,identity
27149,27149,1970,2023,1,stable,No changes,identity
2715,2715,1970,2023,1,stable,No changes,identity
27151,27151,1970,2023,1,stable,No changes,identity
27153,27153,1970,2023,1,stable,No changes,identity
27155,27155,1970,2023,1,stable,No changes,identity
27157,27157,1970,2023,1,stable,No changes,identity
27159,27159,1970,2023,1,stable,No changes,identity
27161,27161,1970,2023,1,stable,No changes,identity
27163,27163,1970,2023,1,stable,No changes,identity
27165,27165,1970,2023,1,stable,No changes,identity
27167,27167,1970,2023,1,stable,No changes,identity
27169,27169,1970,2023,1,stable,No changes,identity
2717,2717,1970,2023,1,stable,No changes,identity
27171,27171,1970,2023,1,stable,No changes,identity
27173,27173,1970,2023,1,stable,No changes,identity
2719,2719,1970,2023,1,stable,No changes,identity
2721,2721,1970,2023,1,stable,No changes,identity
2723,2723,1970,2023,1,stable,No changes,identity
2725,2725,1970,2023,1,stable,No changes,identity
2727,2727,1970,2023,1,stable,No changes,identity
2729,2729,1970,2023,1,stable,No changes,identity
273,273,1970,2023,1,stable,No changes,identity
2731,2731,1970,2023,1,stable,No changes,identity
2733,2733,1970,2023,1,stable,No changes,identity
2735,2735,1970,2023,1,stable,No changes,identity
2737,2737,1970,2023,1,stable,No changes,identity
2739,2739,1970,2023,1,stable,No changes,identity
2741,2741,1970,2023,1,stable,No changes,identity
2743,2743,1970,2023,1,stable,No changes,identity
2745,2745,1970,2023,1,stable,No changes,identity
2747,2747,1970,2023,1,stable,No changes,identity
2749,2749,1970,2023,1,stable,No changes,identity
275,275,1970,2023,1,stable,No changes,identity
2751,2751,1970,2023,1,stable,No changes,identity
2753,2753,1970,2023,1,stable,No changes,identity
2755,2755,1970,2023,1,stable,No changes,identity
2757,2757,1970,2023,1,stable,No changes,identity
2759,2759,1970,2023,1,stable,No changes,identity
2761,2761,1970,2023,1,stable,No changes,identity
2763,2763,1970,2023,1,stable,No changes,identity
2765,2765,1970,2023,1,stable,No changes,identity
2767,2767,1970,2023,1,stable,No changes,identity
2769,2769,1970,2023,1,stable,No changes,identity
277,277,1970,2023,1,stable,No changes,identity
2771,2771,1970,2023,1,stable,No changes,identity
2773,2773,1970,2023,1,stable,No changes,identity
2775,2775,1970,2023,1,stable,No changes,identity
2777,2777,1970,2023,1,stable,No changes,identity
2779,2779,1970,2023,1,stable,No changes,identity
2781,2781,1970,2023,1,stable,No changes,identity
2783,2783,1970,2023,1,stable,No changes,identity
2785,2785,1970,2023,1,stable,No changes,identity
2787,2787,1970,2023,1,stable,No changes,identity
2789,2789,1970,2023,1,stable,No changes,identity
279,279,1970,2023,1,stable,No changes,identity
2791,2791,1970,2023,1,stable,No changes,identity
2793,2793,1970,2023,1,stable,No changes,identity
2795,2795,1970,2023,1,stable,No changes,identity
2797,2797,1970,2023,1,stable,No changes,identity
2799,2799,1970,2023,1,stable,No changes,identity
28033,28033,1970,2023,1,name_correction,"De Soto County -> DeSoto County, MS",identity
281,281,1970,2023,1,stable,No changes,identity
28101,28101,1970,2023,1,stable,No changes,identity
28103,28103,1970,2023,1,stable,No changes,identity
28105,28105,1970,2023,1,stable,No changes,identity
28107,28107,1970,2023,1,stable,No changes,identity
28109,28109,1970,2023,1,stable,No changes,identity
2811,2811,1970,2023,1,stable,No changes,identity
28111,28111,1970,2023,1,stable,No changes,identity
28113,28113,1970,2023,1,stable,No changes,identity
28115,28115,1970,2023,1,stable,No changes,identity
28117,28117,1970,2023,1,stable,No changes,identity
28119,28119,1970,2023,1,stable,No changes,identity
28121,28121,1970,2023,1,stable,No changes,identity
28123,28123,1970,2023,1,stable,No changes,identity
28125,28125,1970,2023,1,stable,No changes,identity
28127,28127,1970,2023,1,stable,No changes,identity
28129,28129,1970,2023,1,stable,No changes,identity
2813,2813,1970,2023,1,stable,No changes,identity
28131,28131,1970,2023,1,stable,No changes,identity
28133,28133,1970,2023,1,stable,No changes,identity
28135,28135,1970,2023,1,stable,No changes,identity
28137,28137,1970,2023,1,stable,No changes,identity
28139,28139,1970,2023,1,stable,No changes,identity
28141,28141,1970,2023,1,stable,No changes,identity
28143,28143,1970,2023,1,stable,No changes,identity
28145,28145,1970,2023,1,stable,No changes,identity
28147,28147,1970,2023,1,stable,No changes,identity
28149,28149,1970,2023,1,stable,No changes,identity
2815,2815,1970,2023,1,stable,No changes,identity
28151,28151,1970,2023,1,stable,No changes,identity
28153,28153,1970,2023,1,stable,No changes,identity
28155,28155,1970,2023,1,stable,No changes,identity
28157,28157,1970,2023,1,stable,No changes,identity
28159,28159,1970,2023,1,stable,No changes,identity
28161,28161,1970,2023,1,stable,No changes,identity
28163,28163,1970,2023,1,stable,No changes,identity
2817,2817,1970,2023,1,stable,No changes,identity
2819,2819,1970,2023,1,stable,No changes,identity
2821,2821,1970,2023,1,stable,No changes,identity
2823,2823,1970,2023,1,stable,No changes,identity
2825,2825,1970,2023,1,stable,No changes,identity
2827,2827,1970,2023,1,stable,No changes,identity
2829,2829,1970,2023,1,stable,No changes,identity
283,283,1970,2023,1,stable,No changes,identity
2831,2831,1970,2023,1,stable,No changes,identity
2833,2833,1970,2023,1,stable,No changes,identity
2835,2835,1970,2023,1,stable,No changes,identity
2837,2837,1970,2023,1,stable,No changes,identity
2839,2839,1970,2023,1,stable,No changes,identity
2841,2841,1970,2023,1,stable,No changes,identity
2843,2843,1970,2023,1,stable,No changes,identity
2845,2845,1970,2023,1,stable,No changes,identity
2847,2847,1970,2023,1,stable,No changes,identity
2849,2849,1970,2023,1,stable,No changes,identity
285,285,1970,2023,1,stable,No changes,identity
2851,2851,1970,2023,1,stable,No changes,identity
2853,2853,1970,2023,1,stable,No changes,identity
2855,2855,1970,2023,1,stable,No changes,identity
2857,2857,1970,2023,1,stable,No changes,identity
2859,2859,1970,2023,1,stable,No changes,identity
2861,2861,1970,2023,1,stable,No changes,identity
2863,2863,1970,2023,1,stable,No changes,identity
2865,2865,1970,2023,1,stable,No changes,identity
2867,2867,1970,2023,1,stable,No changes,identity
2869,2869,1970,2023,1,stable,No changes,identity
287,287,1970,2023,1,stable,No changes,identity
2871,2871,1970,2023,1,stable,No changes,identity
2873,2873,1970,2023,1,stable,No changes,identity
2875,2875,1970,2023,1,stable,No changes,identity
2877,2877,1970,2023,1,stable,No changes,identity
2879,2879,1970,2023,1,stable,No changes,identity
2881,2881,1970,2023,1,stable,No changes,identity
2883,2883,1970,2023,1,stable,No changes,identity
2885,2885,1970,2023,1,stable,No changes,identity
2887,2887,1970,2023,1,stable,No changes,identity
2889,2889,1970,2023,1,stable,No changes,identity
289,289,1970,2023,1,stable,No changes,identity
2891,2891,1970,2023,1,stable,No changes,identity
2893,2893,1970,2023,1,stable,No changes,identity
2895,2895,1970,2023,1,stable,No changes,identity
2897,2897,1970,2023,1,stable,No changes,identity
2899,2899,1970,2023,1,stable,No changes,identity
290,290,1970,2023,1,stable,No changes,identity
29063,29063,1970,2023,1,name_correction,"De Kalb County -> DeKalb County, MO",identity
291,291,1970,2023,1,stable,No changes,identity
29101,29101,1970,2023,1,stable,No changes,identity
29103,29103,1970,2023,1,stable,No changes,identity
29105,29105,1970,2023,1,stable,No changes,identity
29107,29107,1970,2023,1,stable,No changes,identity
29109,29109,1970,2023,1,stable,No changes,identity
2911,2911,1970,2023,1,stable,No changes,identity
29111,29111,1970,2023,1,stable,No changes,identity
29113,29113,1970,2023,1,stable,No changes,identity
29115,29115,1970,2023,1,stable,No changes,identity
29117,29117,1970,2023,1,stable,No changes,identity
29119,29119,1970,2023,1,stable,No changes,identity
29121,29121,1970,2023,1,stable,No changes,identity
29123,29123,1970,2023,1,stable,No changes,identity
29125,29125,1970,2023,1,stable,No changes,identity
29127,29127,1970,2023,1,stable,No changes,identity
29129,29129,1970,2023,1,stable,No changes,identity
2913,2913,1970,2023,1,stable,No changes,identity
29131,29131,1970,2023,1,stable,No changes,identity
29133,29133,1970,2023,1,stable,No changes,identity
29135,29135,1970,2023,1,stable,No changes,identity
29137,29137,1970,2023,1,stable,No changes,identity
29139,29139,1970,2023,1,stable,No changes,identity
29141,29141,1970,2023,1,stable,No changes,identity
29143,29143,1970,2023,1,stable,No changes,identity
29145,29145,1970,2023,1,stable,No changes,identity
29147,29147,1970,2023,1,stable,No changes,identity
29149,29149,1970,2023,1,stable,No changes,identity
2915,2915,1970,2023,1,stable,No changes,identity
29151,29151,1970,2023,1,stable,No changes,identity
29153,29153,1970,2023,1,stable,No changes,identity
29155,29155,1970,2023,1,stable,No changes,identity
29157,29157,1970,2023,1,stable,No changes,identity
29159,29159,1970,2023,1,stable,No changes,identity
29161,29161,1970,2023,1,stable,No changes,identity
29163,29163,1970,2023,1,stable,No changes,identity
29165,29165,1970,2023,1,stable,No changes,identity
29167,29167,1970,2023,1,stable,No changes,identity
29169,29169,1970,2023,1,stable,No changes,identity
2917,2917,1970,2023,1,stable,No changes,identity
29171,29171,1970,2023,1,stable,No changes,identity
29173,29173,1970,2023,1,stable,No changes,identity
29175,29175,1970,2023,1,stable,No changes,identity
29177,29177,1970,2023,1,stable,No changes,identity
29179,29179,1970,2023,1,stable,No changes,identity
29181,29181,1970,2023,1,stable,No changes,identity
29183,29183,1970,2023,1,stable,No changes,identity
29185,29185,1970,2023,1,stable,No changes,identity
29186,29186,1970,2023,1,stable,No changes,identity
29187,29187,1970,2023,1,stable,No changes,identity
29189,29189,1970,2023,1,stable,No changes,identity
2919,2919,1970,2023,1,stable,No changes,identity
29195,29195,1970,2023,1,stable,No changes,identity
29197,29197,1970,2023,1,stable,No changes,identity
29199,29199,1970,2023,1,stable,No changes,identity
29201,29201,1970,2023,1,stable,No changes,identity
29203,29203,1970,2023,1,stable,No changes,identity
29205,29205,1970,2023,1,stable,No changes,identity
29207,29207,1970,2023,1,stable,No changes,identity
29209,29209,1970,2023,1,stable,No changes,identity
2921,2921,1970,2023,1,stable,No changes,identity
29211,29211,1970,2023,1,stable,No changes,identity
29213,29213,1970,2023,1,stable,No changes,identity
29215,29215,1970,2023,1,stable,No changes,identity
29217,29217,1970,2023,1,stable,No changes,identity
29219,29219,1970,2023,1,stable,No changes,identity
29221,29221,1970,2023,1,stable,No changes,identity
29223,29223,1970,2023,1,stable,No changes,identity
29225,29225,1970,2023,1,stable,No changes,identity
29227,29227,1970,2023,1,stable,No changes,identity
29229,29229,1970,2023,1,stable,No changes,identity
2923,2923,1970,2023,1,stable,No changes,identity
2925,2925,1970,2023,1,stable,No changes,identity
2927,2927,1970,2023,1,stable,No changes,identity
2929,2929,1970,2023,1,stable,No changes,identity
293,293,1970,2023,1,stable,No changes,identity
2931,2931,1970,2023,1,stable,No changes,identity
2933,2933,1970,2023,1,stable,No changes,identity
2935,2935,1970,2023,1,stable,No changes,identity
2937,2937,1970,2023,1,stable,No changes,identity
2939,2939,1970,2023,1,stable,No changes,identity
2941,2941,1970,2023,1,stable,No changes,identity
2943,2943,1970,2023,1,stable,No changes,identity
2945,2945,1970,2023,1,stable,No changes,identity
2947,2947,1970,2023,1,stable,No changes,identity
2949,2949,1970,2023,1,stable,No changes,identity
295,295,1970,2023,1,stable,No changes,identity
2951,2951,1970,2023,1,stable,No changes,identity
29510,29510,1970,2023,1,stable,No changes,identity
2953,2953,1970,2023,1,stable,No changes,identity
2955,2955,1970,2023,1,stable,No changes,identity
2957,2957,1970,2023,1,stable,No changes,identity
2959,2959,1970,2023,1,stable,No changes,identity
2961,2961,1970,2023,1,stable,No changes,identity
2963,2963,1970,2023,1,stable,No changes,identity
2965,2965,1970,2023,1,stable,No changes,identity
2967,2967,1970,2023,1,stable,No changes,identity
2969,2969,1970,2023,1,stable,No changes,identity
297,297,1970,2023,1,stable,No changes,identity
2971,2971,1970,2023,1,stable,No changes,identity
2973,2973,1970,2023,1,stable,No changes,identity
2975,2975,1970,2023,1,stable,No changes,identity
2977,2977,1970,2023,1,stable,No changes,identity
2979,2979,1970,2023,1,stable,No changes,identity
2981,2981,1970,2023,1,stable,No changes,identity
2983,2983,1970,2023,1,stable,No changes,identity
2985,2985,1970,2023,1,stable,No changes,identity
2987,2987,1970,2023,1,stable,No changes,identity
2989,2989,1970,2023,1,stable,No changes,identity
299,299,1970,2023,1,stable,No changes,identity
2991,2991,1970,2023,1,stable,No changes,identity
2993,2993,1970,2023,1,stable,No changes,identity
2995,2995,1970,2023,1,stable,No changes,identity
2997,2997,1970,2023,1,stable,No changes,identity
2999,2999,1970,2023,1,stable,No changes,identity
301,301,1970,2023,1,stable,No changes,identity
30101,30101,1970,2023,1,stable,No changes,identity
30103,30103,1970,2023,1,stable,No changes,identity
30105,30105,1970,2023,1,stable,No changes,identity
30107,30107,1970,2023,1,stable,No changes,identity
30109,30109,1970,2023,1,stable,No changes,identity
3011,3011,1970,2023,1,stable,No changes,identity
30111,30111,1970,2023,1,stable,No changes,identity
3013,3013,1970,2023,1,stable,No changes,identity
3015,3015,1970,2023,1,stable,No changes,identity
3017,3017,1970,2023,1,stable,No changes,identity
3019,3019,1970,2023,1,stable,No changes,identity
3021,3021,1970,2023,1,stable,No changes,identity
3023,3023,1970,2023,1,stable,No changes,identity
3025,3025,1970,2023,1,stable,No changes,identity
3027,3027,1970,2023,1,stable,No changes,identity
3029,3029,1970,2023,1,stable,No changes,identity
303,303,1970,2023,1,stable,No changes,identity
3031,3031,1970,2023,1,stable,No changes,identity
3033,3033,1970,2023,1,stable,No changes,identity
3035,3035,1970,2023,1,stable,No changes,identity
3037,3037,1970,2023,1,stable,No changes,identity
3039,3039,1970,2023,1,stable,No changes,identity
3041,3041,1970,2023,1,stable,No changes,identity
3043,3043,1970,2023,1,stable,No changes,identity
3045,3045,1970,2023,1,stable,No changes,identity
3047,3047,1970,2023,1,stable,No changes,identity
3049,3049,1970,2023,1,stable,No changes,identity
305,305,1970,2023,1,stable,No changes,identity
3051,3051,1970,2023,1,stable,No changes,identity
3053,3053,1970,2023,1,stable,No changes,identity
3055,3055,1970,2023,1,stable,No changes,identity
3057,3057,1970,2023,1,stable,No changes,identity
3059,3059,1970,2023,1,stable,No changes,identity
3061,3061,1970,2023,1,stable,No changes,identity
3063,3063,1970,2023,1,stable,No changes,identity
3065,3065,1970,2023,1,stable,No changes,identity
3067,3067,1970,2023,1,stable,No changes,identity
3069,3069,1970,2023,1,stable,No changes,identity
307,307,1970,2023,1,stable,No changes,identity
3071,3071,1970,2023,1,stable,No changes,identity
3073,3073,1970,2023,1,stable,No changes,identity
3075,3075,1970,2023,1,stable,No changes,identity
3077,3077,1970,2023,1,stable,No changes,identity
3079,3079,1970,2023,1,stable,No changes,identity
3081,3081,1970,2023,1,stable,No changes,identity
3083,3083,1970,2023,1,stable,No changes,identity
3085,3085,1970,2023,1,stable,No changes,identity
3087,3087,1970,2023,1,stable,No changes,identity
3089,3089,1970,2023,1,stable,No changes,identity
309,309,1970,2023,1,stable,No changes,identity
3091,3091,1970,2023,1,stable,No changes,identity
3093,3093,1970,2023,1,stable,No changes,identity
3095,3095,1970,2023,1,stable,No changes,identity
3097,3097,1970,2023,1,stable,No changes,identity
3099,3099,1970,2023,1,stable,No changes,identity
311,311,1970,2023,1,stable,No changes,identity
31101,31101,1970,2023,1,stable,No changes,identity
31103,31103,1970,2023,1,stable,No changes,identity
31105,31105,1970,2023,1,stable,No changes,identity
31107,31107,1970,2023,1,stable,No changes,identity
31109,31109,1970,2023,1,stable,No changes,identity
3111,3111,1970,2023,1,stable,No changes,identity
31111,31111,1970,2023,1,stable,No changes,identity
31113,31113,1970,2023,1,stable,No changes,identity
31115,31115,1970,2023,1,stable,No changes,identity
31117,31117,1970,2023,1,stable,No changes,identity
31119,31119,1970,2023,1,stable,No changes,identity
31121,31121,1970,2023,1,stable,No changes,identity
31123,31123,1970,2023,1,stable,No changes,identity
31125,31125,1970,2023,1,stable,No changes,identity
31127,31127,1970,2023,1,stable,No changes,identity
31129,31129,1970,2023,1,stable,No changes,identity
3113,3113,1970,2023,1,stable,No changes,identity
31131,31131,1970,2023,1,stable,No changes,identity
31133,31133,1970,2023,1,stable,No changes,identity
31135,31135,1970,2023,1,stable,No changes,identity
31137,31137,1970,2023,1,stable,No changes,identity
31139,31139,1970,2023,1,stable,No changes,identity
31141,31141,1970,2023,1,stable,No changes,identity
31143,31143,1970,2023,1,stable,No changes,identity
31145,31145,1970,2023,1,stable,No changes,identity
31147,31147,1970,2023,1,stable,No changes,identity
31149,31149,1970,2023,1,stable,No changes,identity
3115,3115,1970,2023,1,stable,No changes,identity
31151,31151,1970,2023,1,stable,No changes,identity
31153,31153,1970,2023,1,stable,No changes,identity
31155,31155,1970,2023,1,stable,No changes,identity
31157,31157,1970,2023,1,stable,No changes,identity
31159,31159,1970,2023,1,stable,No changes,identity
31161,31161,1970,2023,1,stable,No changes,identity
31163,31163,1970,2023,1,stable,No changes,identity
31165,31165,1970,2023,1,stable,No changes,identity
31167,31167,1970,2023,1,stable,No changes,identity
31169,31169,1970,2023,1,stable,No changes,identity
3117,3117,1970,2023,1,stable,No changes,identity
31171,31171,1970,2023,1,stable,No changes,identity
31173,31173,1970,2023,1,stable,No changes,identity
31175,31175,1970,2023,1,stable,No changes,identity
31177,31177,1970,2023,1,stable,No changes,identity
31179,31179,1970,2023,1,stable,No changes,identity
31181,31181,1970,2023,1,stable,No changes,identity
31183,31183,1970,2023,1,stable,No changes,identity
31185,31185,1970,2023,1,stable,No changes,identity
3119,3119,1970,2023,1,stable,No changes,identity
3121,3121,1970,2023,1,stable,No changes,identity
3123,3123,1970,2023,1,stable,No changes,identity
3125,3125,1970,2023,1,stable,No changes,identity
3127,3127,1970,2023,1,stable,No changes,identity
3129,3129,1970,2023,1,stable,No changes,identity
313,313,1970,2023,1,stable,No changes,identity
3131,3131,1970,2023,1,stable,No changes,identity
3133,3133,1970,2023,1,stable,No changes,identity
3135,3135,1970,2023,1,stable,No changes,identity
3137,3137,1970,2023,1,stable,No changes,identity
3139,3139,1970,2023,1,stable,No changes,identity
3141,3141,1970,2023,1,stable,No changes,identity
3143,3143,1970,2023,1,stable,No changes,identity
3145,3145,1970,2023,1,stable,No changes,identity
3147,3147,1970,2023,1,stable,No changes,identity
3149,3149,1970,2023,1,stable,No changes,identity
315,315,1970,2023,1,stable,No changes,identity
3151,3151,1970,2023,1,stable,No changes,identity
3153,3153,1970,2023,1,stable,No changes,identity
3155,3155,1970,2023,1,stable,No changes,identity
3157,3157,1970,2023,1,stable,No changes,identity
3159,3159,1970,2023,1,stable,No changes,identity
3161,3161,1970,2023,1,stable,No changes,identity
3163,3163,1970,2023,1,stable,No changes,identity
3165,3165,1970,2023,1,stable,No changes,identity
3167,3167,1970,2023,1,stable,No changes,identity
3169,3169,1970,2023,1,stable,No changes,identity
317,317,1970,2023,1,stable,No changes,identity
3171,3171,1970,2023,1,stable,No changes,identity
3173,3173,1970,2023,1,stable,No changes,identity
3175,3175,1970,2023,1,stable,No changes,identity
3177,3177,1970,2023,1,stable,No changes,identity
3179,3179,1970,2023,1,stable,No changes,identity
3181,3181,1970,2023,1,stable,No changes,identity
3183,3183,1970,2023,1,stable,No changes,identity
3185,3185,1970,2023,1,stable,No changes,identity
3187,3187,1970,2023,1,stable,No changes,identity
3189,3189,1970,2023,1,stable,No changes,identity
319,319,1970,2023,1,stable,No changes,identity
3191,3191,1970,2023,1,stable,No changes,identity
3193,3193,1970,2023,1,stable,No changes,identity
3195,3195,1970,2023,1,stable,No changes,identity
3197,3197,1970,2023,1,stable,No changes,identity
3199,3199,1970,2023,1,stable,No changes,identity
321,321,1970,2023,1,stable,No changes,identity
3211,3211,1970,2023,1,stable,No changes,identity
3213,3213,1970,2023,1,stable,No changes,identity
3215,3215,1970,2023,1,stable,No changes,identity
3217,3217,1970,2023,1,stable,No changes,identity
3219,3219,1970,2023,1,stable,No changes,identity
3221,3221,1970,2023,1,stable,No changes,identity
3223,3223,1970,2023,1,stable,No changes,identity
3227,3227,1970,2023,1,stable,No changes,identity
3229,3229,1970,2023,1,stable,No changes,identity
323,323,1970,2023,1,stable,No changes,identity
3231,3231,1970,2023,1,stable,No changes,identity
3233,3233,1970,2023,1,stable,No changes,identity
325,325,1970,2023,1,stable,No changes,identity
32510,32510,1970,2023,1,stable,No changes,identity
327,327,1970,2023,1,stable,No changes,identity
329,329,1970,2023,1,stable,No changes,identity
331,331,1970,2023,1,stable,No changes,identity
3311,3311,1970,2023,1,stable,No changes,identity
3313,3313,1970,2023,1,stable,No changes,identity
3315,3315,1970,2023,1,stable,No changes,identity
3317,3317,1970,2023,1,stable,No changes,identity
3319,3319,1970,2023,1,stable,No changes,identity
333,333,1970,2023,1,stable,No changes,identity
335,335,1970,2023,1,stable,No changes,identity
337,337,1970,2023,1,stable,No changes,identity
339,339,1970,2023,1,stable,No changes,identity
341,341,1970,2023,1,stable,No changes,identity
3411,3411,1970,2023,1,stable,No changes,identity
3413,3413,1970,2023,1,stable,No changes,identity
3415,3415,1970,2023,1,stable,No changes,identity
3417,3417,1970,2023,1,stable,No changes,identity
3419,3419,1970,2023,1,stable,No changes,identity
3421,3421,1970,2023,1,stable,No changes,identity
3423,3423,1970,2023,1,stable,No changes,identity
3425,3425,1970,2023,1,stable,No changes,identity
3427,3427,1970,2023,1,stable,No changes,identity
3429,3429,1970,2023,1,stable,No changes,identity
343,343,1970,2023,1,stable,No changes,identity
3431,3431,1970,2023,1,stable,No changes,identity
3433,3433,1970,2023,1,stable,No changes,identity
3435,3435,1970,2023,1,stable,No changes,identity
3437,3437,1970,2023,1,stable,No changes,identity
3439,3439,1970,2023,1,stable,No changes,identity
3441,3441,1970,2023,1,stable,No changes,identity
345,345,1970,2023,1,stable,No changes,identity
347,347,1970,2023,1,stable,No changes,identity
349,349,1970,2023,1,stable,No changes,identity
35011,35011,1970,2023,1,name_correction,"DeBaca County -> De Baca County, NM",identity
35013,35013,1970,2023,1,name_correction,"Dona Ana County -> Doña Ana County, NM",identity
351,351,1970,2023,1,stable,No changes,identity
3511,3511,1970,2023,1,stable,No changes,identity
3513,3513,1970,2023,1,stable,No changes,identity
3515,3515,1970,2023,1,stable,No changes,identity
3517,3517,1970,2023,1,stable,No changes,identity
3519,3519,1970,2023,1,stable,No changes,identity
3521,3521,1970,2023,1,stable,No changes,identity
3523,3523,1970,2023,1,stable,No changes,identity
3525,3525,1970,2023,1,stable,No changes,identity
3527,3527,1970,2023,1,stable,No changes,identity
3528,3528,1970,2023,1,stable,No changes,identity
3529,3529,1970,2023,1,stable,No changes,identity
353,353,1970,2023,1,stable,No changes,identity
3531,3531,1970,2023,1,stable,No changes,identity
3533,3533,1970,2023,1,stable,No changes,identity
3535,3535,1970,2023,1,stable,No changes,identity
3537,3537,1970,2023,1,stable,No changes,identity
3539,3539,1970,2023,1,stable,No changes,identity
3541,3541,1970,2023,1,stable,No changes,identity
3543,3543,1970,2023,1,stable,No changes,identity
3545,3545,1970,2023,1,stable,No changes,identity
3547,3547,1970,2023,1,stable,No changes,identity
3549,3549,1970,2023,1,stable,No changes,identity
355,355,1970,2023,1,stable,No changes,identity
3551,3551,1970,2023,1,stable,No changes,identity
3553,3553,1970,2023,1,stable,No changes,identity
3555,3555,1970,2023,1,stable,No changes,identity
3557,3557,1970,2023,1,stable,No changes,identity
3559,3559,1970,2023,1,stable,No changes,identity
356,356,1970,2023,1,stable,No changes,identity
3561,3561,1970,2023,1,stable,No changes,identity
357,357,1970,2023,1,stable,No changes,identity
359,359,1970,2023,1,stable,No changes,identity
361,361,1970,2023,1,stable,No changes,identity
36101,36101,1970,2023,1,stable,No changes,identity
36103,36103,1970,2023,1,stable,No changes,identity
36105,36105,1970,2023,1,stable,No changes,identity
36107,36107,1970,2023,1,stable,No changes,identity
36109,36109,1970,2023,1,stable,No changes,identity
3611,3611,1970,2023,1,stable,No changes,identity
36111,36111,1970,2023,1,stable,No changes,identity
36113,36113,1970,2023,1,stable,No changes,identity
36115,36115,1970,2023,1,stable,No changes,identity
36117,36117,1970,2023,1,stable,No changes,identity
36119,36119,1970,2023,1,stable,No changes,identity
36121,36121,1970,2023,1,stable,No changes,identity
36123,36123,1970,2023,1,stable,No changes,identity
3613,3613,1970,2023,1,stable,No changes,identity
3615,3615,1970,2023,1,stable,No changes,identity
3617,3617,1970,2023,1,stable,No changes,identity
3619,3619,1970,2023,1,stable,No changes,identity
3621,3621,1970,2023,1,stable,No changes,identity
3623,3623,1970,2023,1,stable,No changes,identity
3625,3625,1970,2023,1,stable,No changes,identity
3627,3627,1970,2023,1,stable,No changes,identity
3629,3629,1970,2023,1,stable,No changes,identity
363,363,1970,2023,1,stable,No changes,identity
3631,3631,1970,2023,1,stable,No changes,identity
3633,3633,1970,2023,1,stable,No changes,identity
3635,3635,1970,2023,1,stable,No changes,identity
3637,3637,1970,2023,1,stable,No changes,identity
3639,3639,1970,2023,1,stable,No changes,identity
3641,3641,1970,2023,1,stable,No changes,identity
3643,3643,1970,2023,1,stable,No changes,identity
3645,3645,1970,2023,1,stable,No changes,identity
3647,3647,1970,2023,1,stable,No changes,identity
3649,3649,1970,2023,1,stable,No changes,identity
365,365,1970,2023,1,stable,No changes,identity
3651,3651,1970,2023,1,stable,No changes,identity
3653,3653,1970,2023,1,stable,No changes,identity
3655,3655,1970,2023,1,stable,No changes,identity
3657,3657,1970,2023,1,stable,No changes,identity
3659,3659,1970,2023,1,stable,No changes,identity
3661,3661,1970,2023,1,stable,No changes,identity
3663,3663,1970,2023,1,stable,No changes,identity
3665,3665,1970,2023,1,stable,No changes,identity
3667,3667,1970,2023,1,stable,No changes,identity
3669,3669,1970,2023,1,stable,No changes,identity
367,367,1970,2023,1,stable,No changes,identity
3671,3671,1970,2023,1,stable,No changes,identity
3673,3673,1970,2023,1,stable,No changes,identity
3675,3675,1970,2023,1,stable,No changes,identity
3677,3677,1970,2023,1,stable,No changes,identity
3679,3679,1970,2023,1,stable,No changes,identity
3681,3681,1970,2023,1,stable,No changes,identity
3683,3683,1970,2023,1,stable,No changes,identity
3685,3685,1970,2023,1,stable,No changes,identity
3687,3687,1970,2023,1,stable,No changes,identity
